id;idUzytkownika;dataWstawienia;wartoscOceny
85930;77;01.09.2015;2
85931;100;06.10.2017;3
85932;49;27.11.2017;5
85933;86;07.11.2015;2
85934;127;06.04.2018;3
85935;61;01.07.2015;2
85936;64;01.11.2015;2
85937;84;14.08.2018;1
85938;65;13.02.2018;3
85939;24;07.11.2015;1
85940;54;11.03.2018;1
85941;58;01.09.2013;1
85942;129;01.05.2014;3
85943;124;01.07.2015;3
85944;99;01.06.2016;2
85945;69;28.05.2018;4
85946;44;01.03.2015;1
85947;47;01.06.2016;1
85948;112;01.05.2019;2
85949;79;01.03.2013;4
85950;11;05.11.2015;1
85951;16;01.01.2014;3
85952;116;08.11.2015;5
85953;45;02.11.2015;4
85954;94;04.11.2015;3
85955;20;23.12.2016;4
85956;129;01.11.2015;2
85957;120;01.05.2013;3
85958;91;05.11.2015;2
85959;71;16.07.2017;4
85960;114;27.05.2019;4
85961;26;01.09.2015;2
85962;62;23.12.2017;4
85963;46;08.11.2015;2
85964;43;22.06.2019;1
85965;45;12.02.2019;4
85966;62;22.12.2018;3
85967;62;30.01.2016;1
85968;44;01.01.2014;5
85969;26;01.03.2015;1
85970;78;25.04.2017;4
85971;79;10.03.2019;5
85972;69;01.07.2015;1
85973;49;01.07.2015;4
85974;19;07.11.2015;2
85975;38;27.11.2017;5
85976;59;09.11.2015;1
85977;35;01.03.2014;2
85978;70;01.06.2016;4
85979;38;27.05.2019;1
85980;128;10.03.2019;4
85981;22;23.12.2016;5
85982;27;15.03.2017;2
85983;14;03.11.2015;5
85984;48;02.05.2018;1
85985;70;27.05.2019;5
85986;76;01.07.2014;5
85987;88;01.05.2015;3
85988;96;01.01.2013;4
85989;110;06.11.2015;2
85990;41;01.03.2014;1
85991;27;22.12.2018;4
85992;89;01.09.2013;3
85993;13;21.04.2016;5
85994;24;01.06.2016;3
85995;42;21.04.2016;2
85996;41;27.11.2017;5
85997;2;01.03.2015;2
85998;15;02.05.2018;3
85999;114;01.05.2014;4
86000;58;23.06.2018;2
86001;110;05.06.2017;2
86002;77;22.08.2016;1
86003;53;01.07.2013;5
86004;111;02.02.2017;1
86005;114;22.08.2016;3
86006;81;01.11.2015;4
86007;122;27.11.2017;5
86008;25;10.03.2019;3
86009;106;01.11.2012;2
86010;41;02.11.2015;1
86011;92;14.08.2018;5
86012;47;05.10.2018;2
86013;100;14.08.2018;1
86014;28;01.11.2013;1
86015;45;09.09.2018;3
86016;79;01.05.2015;5
86017;65;23.12.2017;4
86018;17;11.03.2018;3
86019;124;01.01.2013;2
86020;0;13.02.2018;1
86021;119;28.05.2018;2
86022;52;27.11.2017;3
86023;108;01.01.2014;4
86024;29;23.12.2017;4
86025;100;23.12.2016;5
86026;26;01.11.2014;5
86027;109;11.03.2018;1
86028;92;01.11.2012;1
86029;115;08.11.2015;1
86030;24;16.07.2017;1
86031;70;30.01.2016;3
86032;2;30.01.2016;3
86033;19;26.08.2017;1
86034;107;06.11.2015;4
86035;80;19.07.2018;1
86036;110;26.11.2018;3
86037;102;05.04.2019;3
86038;127;02.11.2015;5
86039;91;02.10.2016;4
86040;78;06.04.2018;3
86041;71;07.11.2015;3
86042;42;15.03.2017;2
86043;81;07.11.2015;1
86044;120;02.10.2016;1
86045;124;25.04.2017;4
86046;102;01.07.2015;1
86047;124;13.02.2018;5
86048;83;20.12.2015;2
86049;27;12.07.2016;2
86050;11;01.05.2019;2
86051;8;01.05.2013;4
86052;38;01.07.2012;4
86053;25;01.03.2015;5
86054;3;01.07.2015;2
86055;8;05.11.2015;5
86056;3;06.04.2018;4
86057;30;21.04.2016;4
86058;72;01.03.2015;4
86059;60;23.12.2016;5
86060;58;21.04.2016;2
86061;114;02.02.2017;1
86062;50;01.11.2015;1
86063;79;01.01.2013;5
86064;105;10.03.2019;4
86065;85;31.10.2018;1
86066;56;01.03.2015;2
86067;4;01.09.2013;3
86068;98;05.04.2019;1
86069;72;01.05.2015;2
86070;76;01.11.2012;3
86071;41;01.05.2013;5
86072;12;23.12.2017;2
86073;106;02.10.2016;1
86074;49;27.05.2019;4
86075;117;28.05.2018;4
86076;111;01.09.2015;2
86077;124;05.11.2015;4
86078;37;01.11.2012;4
86079;115;13.02.2018;2
86080;4;26.08.2017;3
86081;106;19.07.2018;1
86082;14;30.01.2016;2
86083;30;05.04.2019;4
86084;66;02.10.2016;3
86085;13;04.11.2015;4
86086;81;26.11.2018;2
86087;40;06.10.2017;4
86088;91;03.11.2015;5
86089;83;23.12.2016;2
86090;100;07.11.2015;1
86091;61;01.07.2014;4
86092;91;11.03.2016;1
86093;93;01.07.2012;1
86094;48;13.02.2018;4
86095;125;23.06.2018;3
86096;32;01.03.2015;2
86097;24;02.05.2018;3
86098;28;01.01.2014;3
86099;44;02.10.2016;1
86100;65;01.03.2015;3
86101;87;23.06.2018;4
86102;44;05.10.2018;2
86103;75;02.11.2015;1
86104;106;31.10.2018;3
86105;108;21.04.2016;1
86106;40;01.09.2014;2
86107;117;26.08.2017;5
86108;68;01.05.2013;5
86109;8;09.09.2018;4
86110;56;02.10.2016;4
86111;24;01.11.2013;3
86112;51;09.09.2018;3
86113;122;21.04.2016;5
86114;124;10.03.2019;5
86115;13;01.05.2013;4
86116;100;09.11.2015;4
86117;78;07.11.2015;5
86118;31;01.03.2014;1
86119;119;01.11.2017;1
86120;78;01.06.2016;3
86121;76;22.12.2018;2
86122;45;08.11.2015;2
86123;50;11.03.2018;3
86124;87;01.05.2013;1
86125;74;01.05.2014;1
86126;47;27.11.2017;5
86127;115;12.11.2016;1
86128;14;22.08.2016;5
86129;11;01.09.2014;1
86130;46;05.11.2015;2
86131;44;22.08.2016;5
86132;23;06.11.2015;5
86133;115;14.08.2018;3
86134;126;05.10.2018;2
86135;33;07.11.2015;2
86136;126;05.04.2019;5
86137;21;22.08.2016;1
86138;44;13.02.2018;1
86139;16;01.09.2012;5
86140;98;15.03.2017;5
86141;44;22.06.2019;5
86142;14;10.03.2019;2
86143;12;26.08.2017;5
86144;127;20.12.2015;4
86145;128;01.01.2014;2
86146;102;01.01.2014;3
86147;112;23.12.2016;4
86148;21;09.11.2015;2
86149;41;06.10.2017;5
86150;48;06.10.2017;3
86151;73;01.01.2014;5
86152;67;13.02.2018;1
86153;3;31.10.2018;2
86154;107;05.04.2019;2
86155;123;01.11.2012;2
86156;104;01.03.2014;3
86157;117;08.11.2015;4
86158;52;23.06.2018;5
86159;87;01.07.2014;5
86160;50;05.06.2017;3
86161;56;09.09.2018;3
86162;72;01.06.2016;5
86163;102;01.07.2013;4
86164;82;11.03.2018;5
86165;123;22.06.2019;2
86166;74;23.12.2016;3
86167;45;25.04.2017;1
86168;68;10.03.2019;4
86169;90;27.11.2017;5
86170;8;01.05.2019;1
86171;68;25.04.2017;1
86172;46;18.01.2018;3
86173;49;22.06.2019;1
86174;9;13.02.2018;2
86175;51;02.10.2016;4
86176;112;20.12.2015;2
86177;48;02.05.2018;4
86178;30;02.05.2018;1
86179;58;01.05.2019;2
86180;63;02.05.2018;3
86181;32;09.09.2018;1
86182;81;01.07.2015;2
86183;11;22.06.2019;3
86184;88;31.10.2018;2
86185;50;01.11.2017;4
86186;47;13.02.2018;5
86187;116;01.05.2013;2
86188;24;01.11.2014;1
86189;30;22.12.2018;3
86190;20;15.03.2017;3
86191;42;12.02.2019;3
86192;21;02.02.2017;2
86193;53;01.09.2013;5
86194;79;18.01.2018;1
86195;62;12.11.2016;4
86196;69;11.03.2016;5
86197;14;23.12.2016;4
86198;2;02.10.2016;4
86199;5;18.01.2018;2
86200;100;26.11.2018;2
86201;6;01.11.2015;3
86202;66;27.05.2019;5
86203;35;08.11.2015;1
86204;104;03.11.2015;5
86205;9;06.04.2018;2
86206;66;01.09.2014;4
86207;52;01.05.2014;4
86208;16;23.06.2018;5
86209;87;01.11.2017;5
86210;58;05.10.2018;4
86211;84;01.06.2016;4
86212;69;22.08.2016;2
86213;89;05.10.2018;5
86214;100;01.06.2016;5
86215;69;28.05.2018;1
86216;40;01.05.2013;2
86217;94;02.02.2017;1
86218;104;30.01.2016;2
86219;98;05.10.2018;2
86220;24;02.05.2018;2
86221;112;01.07.2013;3
86222;100;08.11.2015;5
86223;111;01.09.2014;4
86224;63;11.03.2016;3
86225;35;05.04.2019;5
86226;23;02.02.2017;1
86227;111;05.04.2019;1
86228;123;01.11.2015;3
86229;70;07.11.2015;3
86230;110;30.01.2016;4
86231;38;01.11.2014;2
86232;39;06.11.2015;4
86233;2;06.04.2018;2
86234;116;01.09.2015;4
86235;109;02.11.2015;4
86236;87;01.06.2016;2
86237;93;14.08.2018;4
86238;13;02.05.2018;2
86239;124;01.05.2015;1
86240;80;18.01.2018;2
86241;24;30.01.2016;1
86242;81;07.11.2015;2
86243;28;12.07.2016;1
86244;60;21.04.2016;1
86245;50;05.11.2015;1
86246;57;12.07.2016;4
86247;94;01.05.2015;4
86248;47;01.03.2015;4
86249;108;01.07.2014;2
86250;24;26.11.2018;1
86251;63;16.07.2017;2
86252;70;01.07.2014;1
86253;43;23.12.2016;5
86254;126;12.11.2016;3
86255;86;01.11.2017;3
86256;51;02.05.2018;1
86257;77;12.07.2016;1
86258;53;01.07.2012;1
86259;41;25.04.2017;3
86260;11;01.03.2014;1
86261;14;01.03.2014;4
86262;12;01.07.2012;2
86263;13;02.11.2015;4
86264;0;12.07.2016;1
86265;67;18.01.2018;4
86266;27;28.05.2018;3
86267;71;01.07.2014;3
86268;75;22.12.2018;3
86269;82;01.11.2012;4
86270;83;01.07.2013;1
86271;110;20.12.2015;3
86272;113;28.05.2018;4
86273;18;01.11.2017;2
86274;80;05.06.2017;3
86275;29;09.11.2015;5
86276;99;12.02.2019;3
86277;102;06.10.2017;5
86278;28;01.11.2017;4
86279;92;09.11.2015;3
86280;55;23.12.2016;2
86281;100;12.02.2019;2
86282;67;27.05.2019;5
86283;113;23.06.2018;3
86284;65;12.11.2016;3
86285;105;01.11.2012;1
86286;3;22.12.2018;3
86287;76;05.10.2018;1
86288;33;27.05.2019;4
86289;100;26.11.2018;4
86290;37;28.05.2018;4
86291;60;04.11.2015;5
86292;52;01.11.2014;2
86293;102;01.09.2012;4
86294;71;08.11.2015;2
86295;64;30.01.2016;3
86296;107;05.11.2015;5
86297;84;22.12.2018;5
86298;92;06.11.2015;3
86299;126;01.05.2015;2
86300;117;01.05.2015;5
86301;4;23.06.2018;4
86302;0;01.07.2013;4
86303;10;26.08.2017;2
86304;34;01.05.2013;4
86305;97;13.02.2018;4
86306;125;01.03.2015;1
86307;18;01.06.2016;4
86308;17;25.04.2017;2
86309;59;23.12.2017;4
86310;76;28.05.2018;2
86311;128;08.11.2015;3
86312;26;01.05.2015;3
86313;123;20.12.2015;3
86314;53;01.03.2014;5
86315;70;22.12.2018;4
86316;27;01.01.2014;2
86317;7;05.04.2019;4
86318;91;06.04.2018;4
86319;16;09.09.2018;3
86320;71;01.11.2014;5
86321;29;01.01.2013;4
86322;99;16.07.2017;1
86323;24;01.05.2015;4
86324;19;01.11.2017;2
86325;58;01.05.2015;2
86326;71;01.05.2015;3
86327;14;11.03.2016;3
86328;73;05.06.2017;1
86329;42;01.07.2012;5
86330;86;03.11.2015;3
86331;104;01.03.2015;1
86332;46;01.05.2014;3
86333;97;23.12.2017;2
86334;23;25.04.2017;1
86335;68;05.04.2019;4
86336;55;22.08.2016;4
86337;2;13.02.2018;2
86338;25;16.07.2017;5
86339;54;23.12.2017;2
86340;114;01.09.2015;3
86341;104;08.11.2015;2
86342;6;20.12.2015;3
86343;121;05.11.2015;1
86344;29;23.12.2017;4
86345;12;01.11.2014;1
86346;71;28.05.2018;5
86347;96;01.07.2015;1
86348;16;01.03.2014;2
86349;17;05.06.2017;1
86350;99;09.09.2018;5
86351;64;01.09.2013;5
86352;106;05.11.2015;1
86353;104;30.01.2016;4
86354;67;01.11.2012;4
86355;50;01.11.2017;2
86356;34;05.11.2015;3
86357;59;17.01.2019;5
86358;73;12.02.2019;5
86359;89;01.07.2012;5
86360;69;23.06.2018;5
86361;126;01.03.2014;1
86362;13;05.10.2018;3
86363;51;01.11.2015;5
86364;89;02.05.2018;4
86365;67;01.11.2012;1
86366;51;26.08.2017;4
86367;58;01.01.2015;4
86368;36;28.05.2018;5
86369;75;30.01.2016;1
86370;16;01.03.2015;5
86371;33;12.07.2016;5
86372;9;01.11.2014;3
86373;23;01.05.2013;1
86374;129;01.07.2013;3
86375;19;07.11.2015;5
86376;115;06.11.2015;4
86377;44;01.05.2019;2
86378;38;22.06.2019;3
86379;69;01.11.2013;3
86380;89;01.09.2014;4
86381;41;01.09.2012;1
86382;0;01.03.2014;5
86383;24;01.05.2015;1
86384;98;01.09.2012;5
86385;87;01.05.2014;1
86386;96;02.05.2018;4
86387;42;01.11.2013;5
86388;18;22.12.2018;1
86389;125;15.03.2017;3
86390;81;18.01.2018;5
86391;73;09.11.2015;3
86392;5;27.05.2019;5
86393;31;01.09.2013;1
86394;92;21.04.2016;1
86395;93;01.07.2012;4
86396;44;21.04.2016;1
86397;112;27.11.2017;2
86398;77;01.05.2014;2
86399;98;12.02.2019;1
86400;76;05.04.2019;3
86401;27;09.09.2018;2
86402;36;01.07.2012;2
86403;114;22.12.2018;3
86404;5;26.11.2018;5
86405;59;02.10.2016;4
86406;13;05.04.2019;1
86407;123;02.10.2016;3
86408;87;20.12.2015;2
86409;95;11.03.2016;2
86410;82;02.11.2015;1
86411;99;12.02.2019;5
86412;111;31.10.2018;3
86413;39;01.01.2015;3
86414;25;16.07.2017;3
86415;17;06.10.2017;2
86416;90;01.09.2012;4
86417;44;01.07.2015;2
86418;4;11.03.2016;4
86419;68;06.10.2017;5
86420;7;05.04.2019;3
86421;1;27.05.2019;3
86422;98;11.03.2016;4
86423;75;06.11.2015;2
86424;54;18.01.2018;4
86425;48;31.10.2018;3
86426;0;21.04.2016;1
86427;107;20.12.2015;3
86428;93;01.03.2013;2
86429;12;13.02.2018;4
86430;74;01.09.2015;4
86431;36;18.01.2018;1
86432;124;02.11.2015;2
86433;105;28.05.2018;1
86434;27;01.01.2014;3
86435;45;22.12.2018;3
86436;111;01.03.2014;4
86437;33;01.11.2014;5
86438;127;01.07.2015;5
86439;51;01.07.2014;3
86440;47;01.05.2015;4
86441;104;10.03.2019;2
86442;109;01.09.2012;3
86443;75;01.11.2012;4
86444;45;25.04.2017;3
86445;41;26.08.2017;1
86446;58;17.01.2019;2
86447;125;02.10.2016;3
86448;48;01.11.2013;1
86449;43;08.11.2015;5
86450;88;11.03.2016;2
86451;115;01.07.2012;3
86452;2;12.11.2016;3
86453;112;05.10.2018;1
86454;21;12.07.2016;4
86455;20;05.04.2019;3
86456;48;09.09.2018;3
86457;11;26.08.2017;1
86458;2;02.11.2015;3
86459;38;01.09.2012;1
86460;43;01.01.2013;1
86461;122;12.07.2016;1
86462;24;22.08.2016;2
86463;20;08.11.2015;3
86464;53;01.07.2015;1
86465;94;01.11.2015;2
86466;66;06.04.2018;1
86467;127;23.12.2016;5
86468;59;01.09.2014;2
86469;52;30.01.2016;4
86470;111;22.12.2018;5
86471;102;01.05.2014;3
86472;88;10.03.2019;1
86473;8;21.04.2016;4
86474;36;20.12.2015;3
86475;92;01.07.2014;1
86476;23;06.11.2015;4
86477;91;01.11.2014;2
86478;28;23.12.2016;5
86479;98;01.09.2015;2
86480;26;05.06.2017;2
86481;129;17.01.2019;2
86482;1;22.08.2016;1
86483;64;01.05.2014;1
86484;11;09.09.2018;2
86485;123;05.04.2019;1
86486;85;10.03.2019;4
86487;6;08.11.2015;2
86488;99;01.11.2014;2
86489;124;01.01.2015;5
86490;26;26.08.2017;1
86491;63;10.03.2019;2
86492;49;11.03.2018;5
86493;65;05.11.2015;5
86494;91;05.11.2015;1
86495;106;17.01.2019;5
86496;91;01.05.2015;5
86497;124;02.10.2016;4
86498;88;19.07.2018;2
86499;31;07.11.2015;4
86500;29;06.11.2015;4
86501;81;12.02.2019;3
86502;44;01.11.2014;2
86503;8;01.07.2014;1
86504;84;27.05.2019;2
86505;77;15.03.2017;3
86506;84;01.03.2014;4
86507;115;01.01.2014;5
86508;86;01.11.2014;3
86509;36;01.07.2014;1
86510;23;01.07.2014;2
86511;48;01.11.2017;2
86512;79;09.09.2018;5
86513;87;18.01.2018;1
86514;111;25.04.2017;2
86515;28;27.11.2017;4
86516;32;01.07.2014;4
86517;32;01.09.2013;2
86518;57;09.11.2015;1
86519;8;01.11.2014;4
86520;23;02.11.2015;5
86521;62;19.07.2018;4
86522;72;23.12.2017;2
86523;53;01.11.2015;4
86524;108;11.03.2016;3
86525;71;26.08.2017;1
86526;111;01.03.2015;1
86527;36;17.01.2019;5
86528;113;07.11.2015;2
86529;104;03.11.2015;5
86530;37;01.07.2012;4
86531;71;26.11.2018;1
86532;103;14.08.2018;2
86533;21;21.04.2016;3
86534;5;02.02.2017;1
86535;92;09.09.2018;5
86536;69;01.11.2013;4
86537;113;08.11.2015;4
86538;47;01.11.2012;3
86539;36;20.12.2015;5
86540;97;04.11.2015;5
86541;25;02.02.2017;4
86542;77;15.03.2017;1
86543;49;05.04.2019;2
86544;94;01.07.2013;5
86545;75;05.04.2019;3
86546;38;23.06.2018;1
86547;94;08.11.2015;5
86548;15;14.08.2018;2
86549;111;28.05.2018;3
86550;42;01.01.2013;3
86551;127;11.03.2016;2
86552;76;05.10.2018;4
86553;63;01.03.2015;1
86554;73;01.05.2019;4
86555;90;23.06.2018;2
86556;81;13.02.2018;1
86557;105;06.10.2017;1
86558;110;04.11.2015;1
86559;74;09.09.2018;1
86560;22;23.06.2018;2
86561;21;06.10.2017;3
86562;25;21.04.2016;5
86563;0;12.11.2016;4
86564;68;13.02.2018;4
86565;15;23.06.2018;2
86566;65;01.03.2015;5
86567;51;25.04.2017;2
86568;124;02.10.2016;3
86569;78;16.07.2017;1
86570;109;11.03.2016;3
86571;120;04.11.2015;3
86572;91;31.10.2018;5
86573;125;10.03.2019;4
86574;47;02.10.2016;5
86575;59;06.11.2015;1
86576;99;11.03.2018;5
86577;86;01.11.2013;3
86578;65;10.03.2019;1
86579;7;01.09.2015;1
86580;63;01.05.2019;3
86581;107;06.10.2017;3
86582;25;09.11.2015;4
86583;54;30.01.2016;5
86584;51;07.11.2015;4
86585;78;11.03.2016;4
86586;82;01.11.2017;3
86587;121;25.04.2017;2
86588;89;23.12.2017;2
86589;15;28.05.2018;2
86590;80;01.09.2012;1
86591;13;02.10.2016;5
86592;94;01.09.2015;4
86593;103;01.07.2012;3
86594;105;04.11.2015;3
86595;35;28.05.2018;2
86596;104;03.11.2015;4
86597;101;31.10.2018;3
86598;57;13.02.2018;1
86599;28;28.05.2018;1
86600;0;01.06.2016;2
86601;129;01.01.2013;4
86602;51;01.11.2013;5
86603;82;10.03.2019;5
86604;53;01.05.2013;1
86605;101;17.01.2019;5
86606;115;01.11.2017;1
86607;23;04.11.2015;1
86608;49;20.12.2015;5
86609;19;01.01.2013;2
86610;67;21.04.2016;1
86611;93;02.05.2018;2
86612;76;13.02.2018;2
86613;94;27.05.2019;2
86614;55;31.10.2018;3
86615;83;12.11.2016;3
86616;15;02.11.2015;3
86617;106;08.11.2015;4
86618;96;01.05.2014;4
86619;18;25.04.2017;5
86620;75;01.11.2012;1
86621;116;01.07.2015;5
86622;99;01.01.2014;5
86623;28;05.04.2019;4
86624;39;11.03.2018;2
86625;95;27.05.2019;2
86626;108;01.11.2013;3
86627;39;20.12.2015;4
86628;9;01.06.2016;5
86629;115;02.02.2017;5
86630;101;01.09.2013;4
86631;38;12.07.2016;2
86632;18;03.11.2015;2
86633;37;02.05.2018;3
86634;98;18.01.2018;5
86635;80;01.07.2015;1
86636;75;07.11.2015;1
86637;8;01.03.2013;2
86638;0;01.07.2014;3
86639;114;30.01.2016;2
86640;22;23.12.2016;3
86641;102;17.01.2019;2
86642;122;01.03.2013;2
86643;126;01.11.2017;5
86644;63;09.09.2018;2
86645;128;20.12.2015;1
86646;19;01.07.2015;2
86647;16;12.11.2016;5
86648;101;01.09.2012;3
86649;8;10.03.2019;5
86650;95;26.11.2018;5
86651;61;01.09.2014;4
86652;13;15.03.2017;5
86653;111;17.01.2019;5
86654;12;27.05.2019;1
86655;116;23.06.2018;4
86656;121;20.12.2015;2
86657;4;10.03.2019;4
86658;78;01.09.2013;2
86659;129;11.03.2016;5
86660;114;01.07.2014;1
86661;109;09.11.2015;3
86662;14;01.07.2014;4
86663;75;01.05.2014;5
86664;99;16.07.2017;3
86665;109;01.03.2014;2
86666;78;01.09.2012;3
86667;126;12.11.2016;5
86668;27;01.05.2015;2
86669;31;02.11.2015;4
86670;53;01.07.2012;5
86671;90;22.12.2018;4
86672;87;26.11.2018;3
86673;111;12.02.2019;4
86674;42;01.11.2017;5
86675;110;23.12.2017;4
86676;10;01.11.2013;2
86677;12;01.03.2015;2
86678;61;28.05.2018;3
86679;121;27.11.2017;3
86680;32;01.09.2013;5
86681;5;01.11.2017;5
86682;48;14.08.2018;1
86683;38;11.03.2018;3
86684;33;11.03.2016;1
86685;61;11.03.2018;4
86686;93;05.11.2015;2
86687;35;19.07.2018;2
86688;80;01.11.2014;3
86689;86;01.07.2015;5
86690;0;01.11.2017;1
86691;87;23.12.2017;1
86692;47;12.02.2019;3
86693;93;20.12.2015;1
86694;94;13.02.2018;2
86695;28;01.07.2015;4
86696;112;19.07.2018;4
86697;47;01.07.2014;5
86698;86;01.05.2014;2
86699;113;13.02.2018;4
86700;19;18.01.2018;3
86701;92;31.10.2018;1
86702;46;26.08.2017;5
86703;119;14.08.2018;1
86704;120;17.01.2019;2
86705;51;01.03.2015;3
86706;86;11.03.2016;3
86707;8;21.04.2016;1
86708;125;15.03.2017;2
86709;60;01.11.2014;3
86710;2;30.01.2016;3
86711;44;27.11.2017;4
86712;84;01.11.2015;2
86713;53;01.05.2019;1
86714;19;01.11.2013;2
86715;10;15.03.2017;1
86716;16;01.01.2014;2
86717;57;06.04.2018;3
86718;57;06.04.2018;1
86719;95;16.07.2017;4
86720;115;12.07.2016;4
86721;52;02.10.2016;2
86722;86;01.03.2013;3
86723;124;23.06.2018;2
86724;120;12.11.2016;2
86725;67;01.05.2014;3
86726;1;01.05.2013;5
86727;0;23.12.2017;3
86728;102;02.02.2017;5
86729;72;01.01.2015;5
86730;52;14.08.2018;5
86731;14;09.09.2018;5
86732;24;02.02.2017;1
86733;60;19.07.2018;5
86734;0;02.02.2017;2
86735;3;01.09.2012;3
86736;59;09.09.2018;2
86737;125;13.02.2018;2
86738;16;01.09.2012;3
86739;77;20.12.2015;1
86740;11;01.09.2014;1
86741;54;31.10.2018;5
86742;55;30.01.2016;1
86743;29;23.12.2016;4
86744;68;01.07.2014;5
86745;93;25.04.2017;4
86746;120;05.06.2017;4
86747;100;01.01.2014;1
86748;80;03.11.2015;5
86749;42;01.03.2014;5
86750;52;02.05.2018;4
86751;69;01.09.2014;1
86752;60;06.10.2017;3
86753;69;05.10.2018;2
86754;122;06.11.2015;2
86755;104;01.07.2013;3
86756;110;18.01.2018;5
86757;108;05.06.2017;4
86758;22;16.07.2017;4
86759;32;06.04.2018;3
86760;38;01.09.2012;1
86761;46;08.11.2015;4
86762;96;09.11.2015;3
86763;19;01.09.2015;4
86764;127;06.10.2017;4
86765;106;07.11.2015;4
86766;9;27.05.2019;2
86767;84;14.08.2018;1
86768;62;30.01.2016;1
86769;120;04.11.2015;5
86770;81;12.11.2016;1
86771;54;03.11.2015;5
86772;5;11.03.2018;5
86773;70;22.08.2016;4
86774;80;01.09.2015;2
86775;14;01.07.2015;5
86776;84;01.01.2014;3
86777;110;09.11.2015;4
86778;112;13.02.2018;5
86779;58;05.04.2019;3
86780;118;12.07.2016;5
86781;87;02.05.2018;3
86782;73;02.10.2016;5
86783;120;06.10.2017;3
86784;10;01.05.2019;3
86785;29;14.08.2018;4
86786;105;01.11.2012;5
86787;97;07.11.2015;5
86788;30;01.09.2012;4
86789;96;02.05.2018;3
86790;121;08.11.2015;4
86791;100;05.11.2015;3
86792;26;02.11.2015;2
86793;15;01.07.2013;2
86794;32;06.10.2017;4
86795;126;03.11.2015;5
86796;50;16.07.2017;4
86797;56;31.10.2018;5
86798;95;01.06.2016;2
86799;29;01.11.2012;5
86800;45;02.11.2015;4
86801;14;01.07.2013;4
86802;85;27.11.2017;3
86803;84;01.01.2014;2
86804;51;01.05.2019;1
86805;111;23.12.2016;3
86806;51;19.07.2018;5
86807;78;12.07.2016;5
86808;12;12.02.2019;5
86809;11;01.06.2016;4
86810;96;05.10.2018;5
86811;33;08.11.2015;2
86812;126;26.08.2017;4
86813;75;30.01.2016;3
86814;51;01.03.2015;4
86815;91;01.09.2015;3
86816;115;01.06.2016;3
86817;10;02.10.2016;5
86818;90;12.11.2016;2
86819;14;27.11.2017;4
86820;4;22.08.2016;2
86821;11;15.03.2017;4
86822;7;23.12.2017;2
86823;56;01.11.2014;4
86824;108;01.11.2015;1
86825;30;01.07.2012;5
86826;99;01.06.2016;4
86827;102;01.09.2012;2
86828;24;06.10.2017;4
86829;87;03.11.2015;4
86830;68;17.01.2019;4
86831;115;11.03.2016;5
86832;69;23.12.2016;3
86833;119;05.10.2018;5
86834;37;01.01.2014;3
86835;25;01.06.2016;4
86836;48;21.04.2016;5
86837;21;23.12.2017;2
86838;11;23.12.2017;3
86839;120;11.03.2018;2
86840;50;01.07.2014;2
86841;91;01.07.2014;5
86842;4;01.03.2015;4
86843;45;12.02.2019;1
86844;113;17.01.2019;4
86845;4;22.06.2019;3
86846;92;02.05.2018;5
86847;55;26.11.2018;5
86848;70;01.09.2013;4
86849;73;01.01.2015;2
86850;71;28.05.2018;4
86851;87;27.05.2019;2
86852;26;05.06.2017;3
86853;72;28.05.2018;3
86854;61;01.09.2013;5
86855;8;27.11.2017;1
86856;80;23.12.2017;1
86857;109;02.11.2015;5
86858;124;22.12.2018;1
86859;103;23.12.2016;3
86860;92;20.12.2015;2
86861;30;01.11.2013;5
86862;80;02.11.2015;1
86863;12;01.05.2015;1
86864;79;21.04.2016;1
86865;34;01.01.2014;2
86866;84;26.08.2017;4
86867;101;06.11.2015;3
86868;119;05.10.2018;3
86869;73;01.11.2015;1
86870;100;01.11.2013;1
86871;23;03.11.2015;3
86872;10;09.11.2015;5
86873;125;05.11.2015;1
86874;94;26.08.2017;3
86875;107;23.06.2018;3
86876;29;10.03.2019;2
86877;110;21.04.2016;5
86878;36;19.07.2018;4
86879;127;01.06.2016;4
86880;39;15.03.2017;1
86881;14;01.03.2014;1
86882;16;23.12.2016;1
86883;91;01.03.2013;1
86884;9;01.09.2015;4
86885;49;01.09.2012;5
86886;91;01.05.2019;3
86887;90;30.01.2016;5
86888;39;01.11.2017;5
86889;7;27.05.2019;1
86890;84;01.05.2013;1
86891;57;01.03.2014;5
86892;118;01.07.2013;3
86893;46;01.03.2013;5
86894;26;01.11.2015;1
86895;97;16.07.2017;5
86896;112;03.11.2015;1
86897;32;22.06.2019;1
86898;109;01.07.2015;2
86899;17;01.05.2015;2
86900;85;05.06.2017;1
86901;90;16.07.2017;2
86902;36;22.06.2019;2
86903;94;05.10.2018;1
86904;89;01.07.2013;3
86905;17;09.11.2015;2
86906;124;08.11.2015;4
86907;113;01.09.2015;5
86908;42;01.01.2014;5
86909;99;21.04.2016;1
86910;67;23.06.2018;2
86911;10;16.07.2017;3
86912;81;03.11.2015;3
86913;93;01.01.2014;1
86914;100;18.01.2018;4
86915;100;22.12.2018;3
86916;103;01.09.2012;3
86917;60;27.11.2017;3
86918;3;30.01.2016;1
86919;71;10.03.2019;1
86920;13;19.07.2018;2
86921;128;02.11.2015;5
86922;1;05.06.2017;5
86923;87;08.11.2015;3
86924;52;01.09.2015;3
86925;73;01.01.2015;4
86926;110;01.03.2013;3
86927;94;23.12.2016;5
